1778;1548;—»ﬂÃ.00286-01 12 25;
1779;1549;—»ﬂÃ.00286-01 12 26;
1780;1550;—»ﬂÃ.00286-01 12 27;
1781;1551;—»ﬂÃ.00607-01 Ã;
1782;1552;—»ﬂÃ.00495-01 12;
1783;1553;ﬂ»∆Ã.00157-01 Ã;1
1784;1554;ﬂ»∆Ã.00157-01 12;1
1785;1555;ﬂ»∆Ã.00168-01 Ã;1
1786;1556;ﬂ»∆Ã.00168-01 12;1
1787;1557;ﬂ»∆Ã.00514-01 Ã;
1788;1558;ﬂ»∆Ã.00514-01 12;
1789;1559;—»ﬂÃ.00494-01 12 01;
1790;1560;—»ﬂÃ.00494-01 12 02;
1791;1561;—»ﬂÃ.00494-01 12 03;
1792;1562;—»ﬂÃ.00494-01 12 04;
1793;1563;—»ﬂÃ.00494-01 12 05;
1794;1564;—»ﬂÃ.00494-01 12 06;
1795;1565;—»ﬂÃ.00494-01 12 07;
1796;1566;ﬂ»∆Ã.00363-01 Ã;
1797;1567;ﬂ»∆Ã.00363-01 12;
1810;1580;—»ﬂÃ.00493-01 12 01;
1811;1581;—»ﬂÃ.00493-01 12 02;
1812;1582;—»ﬂÃ.00493-01 12 03;
1813;1583;—»ﬂÃ.00493-01 12 04;
1814;1584;—»ﬂÃ.00493-01 12 05;
1815;1585;—»ﬂÃ.00493-01 12 06;
1816;1586;—»ﬂÃ.00493-01 12 07;
1817;1587;—»ﬂÃ.00493-01 12 08;
1818;1588;—»ﬂÃ.00493-01 12 09;
1819;1589;—»ﬂÃ.00493-01 12 10;
1820;1590;—»ﬂÃ.00493-01 12 11;
1821;1591;—»ﬂÃ.00493-01 12 12;
1822;1592;—»ﬂÃ.00736-01 12;
1827;1593;—»ﬂÃ.00726-01 12;
1828;1594;—»ﬂÃ.00735-01 12 01;
1829;1595;—»ﬂÃ.00735-01 12 02;
1830;1596;—»ﬂÃ.00488-01 12 01;
1831;1597;—»ﬂÃ.00488-01 12 02;
1832;1598;—»ﬂÃ.00488-01 12 03;
1833;1599;—»ﬂÃ.00488-01 12 04;
1834;1600;—»ﬂÃ.00488-01 12 05;
1835;1601;—»ﬂÃ.00488-01 12 07;
1836;1602;—»ﬂÃ.00488-01 12 08;
1837;1603;—»ﬂÃ.00488-01 12 13;
1838;1604;—»ﬂÃ.00488-01 12 14;
1839;1605;—»ﬂÃ.00488-01 12 16;
1840;1606;—»ﬂÃ.00488-01 12 17;
1841;1607;—»ﬂÃ.00488-01 12 18;
1842;1608;—»ﬂÃ.00488-01 12 20;
1843;1609;—»ﬂÃ.00488-01 12 21;
1844;1610;—»ﬂÃ.00488-01 12 22;
1845;1611;—»ﬂÃ.00488-01 12 23;
1846;1612;—»ﬂÃ.00488-01 12 24;
1847;1613;—»ﬂÃ.00488-01 12 30;
1848;1614;—»ﬂÃ.00488-01 12 32;
1849;1615;—»ﬂÃ.00488-01 12 34;
1850;1616;—»ﬂÃ.00488-01 12 36;
1851;1617;—»ﬂÃ.00488-01 12 51;
1852;1618;—»ﬂÃ.00488-01 12 64;
1853;1619;—»ﬂÃ.00488-01 12 66;
1854;1620;—»ﬂÃ.00488-01 12 65;
1862;1628;—»ﬂÃ.00488-01 96 65-3 ÔË;
1863;1629;—»ﬂÃ.00492-01 12 01;
1864;1630;—»ﬂÃ.00492-01 12 02;
1865;1631;—»ﬂÃ.00492-01 12 03;
1866;1632;—»ﬂÃ.00492-01 12 04;
1867;1633;—»ﬂÃ.00492-01 12 05;
1868;1634;—»ﬂÃ.00492-01 12 06;
1869;1635;—»ﬂÃ.00492-01 12 07;
1870;1636;—»ﬂÃ.00492-01 12 08;
1871;1637;—»ﬂÃ.00492-01 12 09;
1872;1638;—»ﬂÃ.00492-01 12 10;
1873;1639;—»ﬂÃ.00492-01 12 11;
1874;1640;—»ﬂÃ.00492-01 12 12;
1875;1641;—»ﬂÃ.00492-01 12 13;
1876;1642;—»ﬂÃ.00492-01 12 14;
1877;1643;—»ﬂÃ.00492-01 12 15;
1878;1644;—»ﬂÃ.00492-01 12 16;
1879;1645;—»ﬂÃ.00492-01 12 17;
1880;1646;—»ﬂÃ.00492-01 12 18;
1881;1647;—»ﬂÃ.00492-01 12 19;
1882;1648;—»ﬂÃ.00492-01 12 20;
1883;1649;—»ﬂÃ.00492-01 12 21;
1884;1650;—»ﬂÃ.00492-01 12 22;
1885;1651;—»ﬂÃ.00492-01 12 23;
1886;1652;—»ﬂÃ.00503-01 12;
1887;1653;—»ﬂÃ.00499-01 12 12;
1888;1654;—»ﬂÃ.00499-01 12 13;
1889;1655;—»ﬂÃ.00499-01 12 14;
1890;1656;—»ﬂÃ.00499-01 12 16;
1891;1657;—»ﬂÃ.00499-01 12 17;
1892;1658;—»ﬂÃ.00499-01 12 18;
1893;1659;—»ﬂÃ.00499-01 12 19;
1894;1660;—»ﬂÃ.00499-01 12 20;
1895;1661;—»ﬂÃ.00499-01 12 21;
1896;1662;—»ﬂÃ.00499-01 12 25;
1897;1663;—»ﬂÃ.00499-01 12 31;
1898;1664;—»ﬂÃ.00499-01 12 35;
1899;1665;—»ﬂÃ.00499-01 12 36;
1900;1666;—»ﬂÃ.00499-01 12 37;
1901;1667;—»ﬂÃ.00499-01 12 38 ;
1902;1668;—»ﬂÃ.00499-01 12 43;
1903;1669;—»ﬂÃ.00499-01 12 05;
1904;1670;—»ﬂÃ.00499-01 12 15;
1905;1671;—»ﬂÃ.00499-01 12 22;
1906;1672;—»ﬂÃ.00499-01 12 23;
1907;1673;—»ﬂÃ.00499-01 12 24;
1908;1674;—»ﬂÃ.00499-01 12 26;
1909;1675;—»ﬂÃ.00499-01 12 30;
1910;1676;—»ﬂÃ.00499-01 12 32;
1911;1677;—»ﬂÃ.00499-01 12 33;
1912;1678;—»ﬂÃ.00499-01 12 34 ;
1913;1679;—»ﬂÃ.00499-01 12 39;
1914;1680;—»ﬂÃ.00499-01 12 40;
1915;1681;—»ﬂÃ.00499-01 12 41;
1916;1682;—»ﬂÃ.00499-01 12 44;
1917;1683;—»ﬂÃ.00499-01 12 45;
1918;1684;—»ﬂÃ.00499-01 12 27;
1919;1685;—»ﬂÃ.00499-01 12 42;
1920;1686;—»ﬂÃ.00499-01 12 01;
1921;1687;—»ﬂÃ.00499-01 12 02;
1922;1688;—»ﬂÃ.00499-01 12 03;
1923;1689;—»ﬂÃ.00499-01 12 04;
1924;1690;—»ﬂÃ.00499-01 12 06;
1925;1691;—»ﬂÃ.00499-01 12 07;
1926;1692;—»ﬂÃ.00499-01 12 08;
1927;1693;—»ﬂÃ.00499-01 12 09;
1928;1694;—»ﬂÃ.00499-01 12 10;
1929;1695;—»ﬂÃ.00499-01 12 11;
1930;1696;—»ﬂÃ.00499-01 12 28;
1931;1697;—»ﬂÃ.00725-01 12 01;
1932;1698;—»ﬂÃ.00725-01 12 02;
1933;1699;—»ﬂÃ.00725-01 12 03;
1935;1701;—»ﬂÃ.00732-01 12 02;
1938;1704;—»ﬂÃ.00732-01 12 05;
1944;1710;—»ﬂÃ.00516-01 12 01;
1945;1711;—»ﬂÃ.00516-01 12 02;
1946;1712;ﬂ»∆Ã.00194-01 Ã;
1947;1713;ﬂ»∆Ã.00194-01 12 ;
1948;1714;—»ﬂÃ.00730-01 12 01;
1949;1715;—»ﬂÃ.00730-01 12 02;
1950;1716;—»ﬂÃ.00730-01 12 03;
1951;1717;—»ﬂÃ.00727-01 Ã;
1952;1718;—»ﬂÃ.00729-01 12 01;
1953;1719;—»ﬂÃ.00729-01 12 02;
1954;1720;—»ﬂÃ.00729-01 12 03;
1955;1721;—»ﬂÃ.00729-01 12 04;
1956;1722;—»ﬂÃ.00729-01 12 05;
1957;1723;—»ﬂÃ.00729-01 12 06;
1958;1724;—»ﬂÃ.00729-01 12 07;
1959;1725;—»ﬂÃ.00729-01 12 08;
1960;1726;—»ﬂÃ.00515-01 Ã;
1961;1727;—»ﬂÃ.00446-01 Ã;
1962;1728;—»ﬂÃ.00724-01 12 01;
1963;1729;—»ﬂÃ.00724-01 12 02;
1964;1730;—»ﬂÃ.00724-01 12 03;
1965;1731;—»ﬂÃ.00724-01 12 04;
1966;1732;—»ﬂÃ.00724-01 12 05;
1967;1733;—»ﬂÃ.00724-01 12  06;
1968;1734;—»ﬂÃ.00724-01 12 07;
1969;1735;—»ﬂÃ.00724-01 12 08;
1970;1736;—»ﬂÃ.00724-01 12 09;
2031;1797;—»ﬂÃ.00489-01 12 01;
2032;1798;—»ﬂÃ.00489-01 12 02;
2033;1799;—»ﬂÃ.00489-01 12 03;
2034;1800;—»ﬂÃ.00489-01 12 04;
2035;1801;—»ﬂÃ.00489-01 12 05;
2036;1802;—»ﬂÃ.00489-01 12 06;
2037;1803;—»ﬂÃ.00489-01 12 07;
2038;1804;—»ﬂÃ.00489-01 12 08;
2039;1805;—»ﬂÃ.00489-01 12 09;
2040;1806;—»ﬂÃ.00489-01 12 10;
2041;1807;—»ﬂÃ.00489-01 12 11;
2042;1808;—»ﬂÃ.00489-01 12 12;
2043;1809;—»ﬂÃ.00489-01 12 13;
2044;1810;—»ﬂÃ.00489-01 12 14;
2045;1811;—»ﬂÃ.00489-01 12 15;
2046;1812;—»ﬂÃ.00489-01 12 16;
2047;1813;—»ﬂÃ.00489-01 12 17;
2048;1814;—»ﬂÃ.00489-01 12 18;
2049;1815;—»ﬂÃ.00489-01 12 19;
2050;1816;—»ﬂÃ.00489-01 12 20;
2051;1817;—»ﬂÃ.00489-01 12 21;
2052;1818;—»ﬂÃ.00489-01 12 22;
2053;1819;—»ﬂÃ.00489-01 12 23;
2054;1820;—»ﬂÃ.00489-01 12 24;
2055;1821;—»ﬂÃ.00489-01 12 25;
2056;1822;—»ﬂÃ.00489-01 12 26;
2057;1823;—»ﬂÃ.00489-01 12 27;
2058;1824;—»ﬂÃ.00489-01 12 28;
2059;1825;—»ﬂÃ.00489-01 12 29;
2060;1826;—»ﬂÃ.00489-01 12 30;
2061;1827;—»ﬂÃ.00489-01 12 31;
2062;1828;—»ﬂÃ.00489-01 12 32;
2063;1829;—»ﬂÃ.00489-01 12 33;
2064;1830;—»ﬂÃ.00489-01 12 34;
2065;1831;—»ﬂÃ.00489-01 12 35;
2066;1832;—»ﬂÃ.00489-01 12 36;
2067;1833;—»ﬂÃ.00489-01 12 37;
2068;1834;—»ﬂÃ.00489-01 12 38;
2069;1835;—»ﬂÃ.00489-01 12 39;
2070;1836;—»ﬂÃ.00489-01 12 40;
2071;1837;—»ﬂÃ.00489-01 12 41;
2072;1838;—»ﬂÃ.00489-01 12 42;
2073;1839;—»ﬂÃ.00489-01 12 50;
2074;1840;—»ﬂÃ.00489-01 12 51;
2075;1841;—»ﬂÃ.00489-01 12 52;
2076;1842;—»ﬂÃ.00489-01 12 53;
2077;1843;—»ﬂÃ.00489-01 12 54;
2078;1844;—»ﬂÃ.00489-01 12 55;
2079;1845;—»ﬂÃ.00489-01 12 60;
2080;1846;—»ﬂÃ.00489-01 12 61;
2081;1847;—»ﬂÃ.00489-01 12 62;
2082;1848;—»ﬂÃ.00491-01 12 01;
2083;1849;—»ﬂÃ.00491-01 12 02;
2084;1850;—»ﬂÃ.00491-01 12 03;
2085;1851;—»ﬂÃ.00491-01 12 04;
2086;1852;—»ﬂÃ.00491-01 12 05;
2087;1853;—»ﬂÃ.00491-01 12 06;
2088;1854;—»ﬂÃ.00491-01 12 09;
2089;1855;—»ﬂÃ.00491-01 12 10;
2090;1856;—»ﬂÃ.00491-01 12 11;
2091;1857;—»ﬂÃ.00491-01 12 12;
2092;1858;—»ﬂÃ.00491-01 12 13;
2093;1859;—»ﬂÃ.00491-01 12 14;
2094;1860;—»ﬂÃ.00491-01 12 15;
2095;1861;—»ﬂÃ.00491-01 12 16;
2096;1862;—»ﬂÃ.00491-01 12 17;
2097;1863;—»ﬂÃ.00491-01 12 18;
2098;1864;—»ﬂÃ.00491-01 12 19;
2099;1865;—»ﬂÃ.00491-01 12 20;
2100;1866;—»ﬂÃ.00491-01 12 30;
2101;1867;—»ﬂÃ.00491-01 12 31;
2102;1868;—»ﬂÃ.00491-01 12 32;
2103;1869;—»ﬂÃ.00491-01 12 33;
2104;1870;—»ﬂÃ.00491-01 12 34;
2105;1871;—»ﬂÃ.00491-01 12 35;
2107;1873;—»ﬂÃ.00491-01 12 37;
2108;1874;—»ﬂÃ.00491-01 12 38;
2109;1875;—»ﬂÃ.00491-01 12 39;
2110;1876;—»ﬂÃ.00491-01 12 40;
2111;1877;—»ﬂÃ.00491-01 12 41;
2112;1878;—»ﬂÃ.00491-01 12 42;
2113;1879;—»ﬂÃ.00491-01 12 43;
2114;1880;—»ﬂÃ.00491-01 12 44;
2115;1881;—»ﬂÃ.00491-01 12 45;
2116;1882;—»ﬂÃ.00491-01 12 46;
2117;1883;—»ﬂÃ.00491-01 12 47;
2118;1884;—»ﬂÃ.00491-01 12 48;
2119;1885;—»ﬂÃ.00491-01 12 49;
2120;1886;—»ﬂÃ.00491-01 12 50;
2121;1887;—»ﬂÃ.00491-01 12 51;
2122;1888;—»ﬂÃ.00491-01 12 52;
2123;1889;—»ﬂÃ.00505-01 Ã;
2124;1890;—»ﬂÃ.00507-01 12 01;
2125;1891;—»ﬂÃ.00507-01 12 02;
2126;1892;—»ﬂÃ.00508-01 12;
2158;1924;—»ﬂÃ.469235.007 “5Ã;
2159;1925;—»ﬂÃ.00490-01 12 01;
2160;1926;—»ﬂÃ.00490-01 12 02;
2161;1927;—»ﬂÃ.00490-01 12 03;
2162;1928;—»ﬂÃ.00490-01 12 04;
2163;1929;—»ﬂÃ.00490-01 12 05;
2164;1930;—»ﬂÃ.00490-01 12 06;
2165;1931;—»ﬂÃ.00490-01 12 07;
2166;1932;—»ﬂÃ.00490-01 12 08;
2167;1933;—»ﬂÃ.00490-01 12 09;
2168;1934;—»ﬂÃ.00490-01 12 11;
2169;1935;—»ﬂÃ.00490-01 12 12;
2170;1936;—»ﬂÃ.00490-01 12 13;
2171;1937;—»ﬂÃ.00490-01 12 15;
2172;1938;—»ﬂÃ.00490-01 12 16;
2173;1939;—»ﬂÃ.00490-01 12 17;
2174;1940;—»ﬂÃ.00490-01 12 18;
2175;1941;—»ﬂÃ.00490-01 12 19;
2176;1942;—»ﬂÃ.00490-01 12 20;
2177;1943;—»ﬂÃ.00490-01 12 21;
2178;1944;—»ﬂÃ.00490-01 12 22;
2179;1945;—»ﬂÃ.00490-01 12 23;
2180;1946;—»ﬂÃ.00490-01 12 24;
2181;1947;—»ﬂÃ.00490-01 12 25;
2182;1948;—»ﬂÃ.00490-01 12 26;
2183;1949;—»ﬂÃ.00490-01 12 27;
2184;1950;—»ﬂÃ.00490-01 12 28;
2185;1951;—»ﬂÃ.00490-01 12 29;
2186;1952;—»ﬂÃ.00490-01 12 30;
2187;1953;—»ﬂÃ.00666-01 12 01;
2188;1954;—»ﬂÃ.00666-01 12 02;
2189;1955;—»ﬂÃ.00666-01 12 03;
2190;1956;—»ﬂÃ.00666-01 12 04;
2191;1957;—»ﬂÃ.00666-01 12 05;
2192;1958;—»ﬂÃ.00666-01 12 06;
2193;1959;—»ﬂÃ.00666-01 12 08;
2194;1960;—»ﬂÃ.00666-01 12 09;
2195;1961;—»ﬂÃ.00666-01 12 10;
2196;1962;—»ﬂÃ.00666-01 12 11;
2197;1963;—»ﬂÃ.00666-01 12 12;
2198;1964;—»ﬂÃ.00666-01 12 13;
2199;1965;—»ﬂÃ.00666-01 12 14;
2200;1966;—»ﬂÃ.00666-01 12 15;
2201;1967;—»ﬂÃ.00666-01 12 18;
2202;1968;—»ﬂÃ.00666-01 12 19;
2203;1969;—»ﬂÃ.00666-01 12 20;
2204;1970;—»ﬂÃ.00666-01 12 21;
2205;1971;—»ﬂÃ.00666-01 12 22;
2206;1972;—»ﬂÃ.00666-01 12 23;
2207;1973;—»ﬂÃ.00666-01 12 24;
2208;1974;—»ﬂÃ.00666-01 12 25;
2209;1975;—»ﬂÃ.00666-01 12 26;
2210;1976;—»ﬂÃ.00666-01 12 27;
2211;1977;—»ﬂÃ.00666-01 12 28;
2212;1978;—»ﬂÃ.00666-01 12 29;
2213;1979;—»ﬂÃ.00666-01 12 30;
2214;1980;—»ﬂÃ.00666-01 12 31;
2215;1981;—»ﬂÃ.00666-01 12 32;
2216;1982;—»ﬂÃ.00502-01 12 01;
2217;1983;—»ﬂÃ.00502-01 12 02;
2218;1984;—»ﬂÃ.00502-01 12 03;
2219;1985;—»ﬂÃ.00502-01 12 04;
2220;1986;—»ﬂÃ.00502-01 12 08;
2221;1987;—»ﬂÃ.00502-01 12 10;
2222;1988;—»ﬂÃ.00502-01 12 11;
2223;1989;—»ﬂÃ.00502-01 12 12;
2224;1990;ﬂ»∆Ã.00193-01 Ã;
2225;1991;ﬂ»∆Ã.00193-01 12;
2226;1992;—»ﬂÃ.00666-01 Ã;
2227;1993;—»ﬂÃ.00427-01 12 23;1
2228;1994;—»ﬂÃ.00427-01 12 24;1
2229;1995;—»ﬂÃ.00037-01 Ã;4
2230;1996;—»ﬂÃ.00504-01 12 01;
2231;1997;—»ﬂÃ.00496-01 12 01;
2232;1998;ﬂ»∆Ã.00486-01 Ã;
2233;1999;ﬂ»∆Ã.00486-01 12;
2234;2000;ﬂ»∆Ã.00570-01 Ã;
2235;2001;ﬂ»∆Ã.00570-01 12 01;
2236;2002;ﬂ»∆Ã.00570-01 12 02;
2237;2003;ﬂ»∆Ã.00570-01 12 03;
2238;2004;ﬂ»∆Ã.00570-01 12 04;
2239;2005;ﬂ»∆Ã.00570-01 12 05;
2240;2006;ﬂ»∆Ã.00570-01 12 06;
2241;2007;ﬂ»∆Ã.00324-01 Ã;
2242;2008;ﬂ»∆Ã.00324-01 12;
2243;2009;ﬂ»∆Ã.00325-01 Ã;
2244;2010;ﬂ»∆Ã.00325-01 12;
2245;2011;ﬂ»∆Ã.00326-01 Ã;
2246;2012;ﬂ»∆Ã.00326-01 12;
2247;2013;ﬂ»∆Ã.00327-01 Ã;
2248;2014;ﬂ»∆Ã.00327-01 12;
2249;2015;ﬂ»∆Ã.00328-01 Ã;
2250;2016;ﬂ»∆Ã.00328-01 12 ;
2251;2017;—»ﬂÃ.00487-01 Ã;
2252;2018;—»ﬂÃ.00498-01 Ã;
2253;2019;ﬂ»∆Ã.00523-01 Ã;
2254;2020;ﬂ»∆Ã.00523-01 12;
2255;2021;ﬂ»∆Ã.00524-01 Ã;
2256;2022;ﬂ»∆Ã.00524-01 12;
2257;2023;ﬂ»∆Ã.00525-01 Ã;
2258;2024;ﬂ»∆Ã.00525-01 12;
2259;2025;ﬂ»∆Ã.00526-01 Ã;
2260;2026;ﬂ»∆Ã.00526-01 12;
2261;2027;ﬂ»∆Ã.00527-01 Ã;
2262;2028;ﬂ»∆Ã.00527-01 12;
2263;2029;ﬂ»∆Ã.00529-01 Ã;
2264;2030;ﬂ»∆Ã.00529-01 12;
2265;2031;ﬂ»∆Ã.00571-01 Ã;
2266;2032;ﬂ»∆Ã.00571-01 12 01;
2267;2033;ﬂ»∆Ã.00571-01 12 02;
2268;2034;ﬂ»∆Ã.00571-01 12 03;
2269;2035;ﬂ»∆Ã.00571-01 12 04;
2270;2036;ﬂ»∆Ã.00571-01 12 05;
2271;2037;ﬂ»∆Ã.00571-01 12 06;
2272;2038;ﬂ»∆Ã.00571-01 12 07;
2273;2039;ﬂ»∆Ã.00571-01 12 08;
2274;2040;—»ﬂÃ.00653-01 12 01;
2275;2041;—»ﬂÃ.00653-01 12 02;
2276;2042;—»ﬂÃ.00653-01 12 03;
2277;2043;—»ﬂÃ.00653-01 12 04;
2278;2044;—»ﬂÃ.00653-01 12 05;
2279;2045;—»ﬂÃ.00655-01 12 01;
2280;2046;—»ﬂÃ.00655-01 12 02;
2281;2047;—»ﬂÃ.00655-01 12 03;
2282;2048;—»ﬂÃ.00655-01 12 04;
2283;2049;—»ﬂÃ.00655-01 12 05;
2284;2050;—»ﬂÃ.00655-01 12 06;
2285;2051;—»ﬂÃ.00655-01 12 07;
2286;2052;—»ﬂÃ.00655-01 12 08;
2287;2053;—»ﬂÃ.00428-01 12 01;
2288;2054;—»ﬂÃ.00428-01 12 02;
2289;2055;—»ﬂÃ.00439-01 12;
2290;2056;—»ﬂÃ.00654-01 12 01;
2291;2057;—»ﬂÃ.00654-01 12 02;
2292;2058;—»ﬂÃ.00654-01 12 04;
2293;2059;—»ﬂÃ.00654-01 12 07;
2294;2060;—»ﬂÃ.00654-01 12 08;
2295;2061;—»ﬂÃ.00654-01 12 10;
2296;2062;—»ﬂÃ.00654-01 12 11;
2297;2063;ﬂ»∆Ã.00512-01 Ã;
2298;2064;ﬂ»∆Ã.00512-01 12;
2299;2065;ﬂ»∆Ã.00415-01 Ã;
2300;2066;ﬂ»∆Ã.00415-01 12;
2301;2067;ﬂ»∆Ã.00485-01 Ã;
2302;2068;ﬂ»∆Ã.00485-01 12;
2303;2069;ﬂ»∆Ã.00597-01 Ã;
2304;2070;ﬂ»∆Ã.00597-01 12;
2305;2071;ﬂ»∆Ã.00598-01 Ã;
2306;2072;ﬂ»∆Ã.00598-01 12;
2307;2073;ﬂ»∆Ã.00599-01 Ã;
2308;2074;ﬂ»∆Ã.00599-01 12;
2309;2075;ﬂ»∆Ã.00600-01 Ã;
2310;2076;ﬂ»∆Ã.00600-01 12;
2311;2077;ﬂ»∆Ã.00601-01 Ã;
2312;2078;ﬂ»∆Ã.00601-01 12;
2313;2079;—»ﬂÃ.00205-01 12 01;
2314;2080;—»ﬂÃ.00205-01 12 02;
2315;2081;—»ﬂÃ.00205-01 12 03;
2316;2082;—»ﬂÃ.00205-01 12 04;
2317;2083;—»ﬂÃ.00205-01 12 05;
2318;2084;—»ﬂÃ.00205-01 12 06;
2319;2085;—»ﬂÃ.00205-01 12 07;
2320;2086;—»ﬂÃ.00205-01 12 08;
2321;2087;—»ﬂÃ.00205-01 12 09;
2322;2088;—»ﬂÃ.00205-01 12 10;
2323;2089;—»ﬂÃ.00205-01 12 11;
2324;2090;—»ﬂÃ.00205-01 12 12;
2325;2091;—»ﬂÃ.00205-01 12 13;
2326;2092;—»ﬂÃ.00205-01 12 14;
2327;2093;—»ﬂÃ.00205-01 12 16;
2328;2094;—»ﬂÃ.00205-01 12 17;
2329;2095;—»ﬂÃ.00208-01 12 01;
2330;2096;—»ﬂÃ.00208-01 12 02;
2331;2097;—»ﬂÃ.00619-01 Ã;
2332;2098;—»ﬂÃ.00398-01 12 01;
2333;2099;—»ﬂÃ.00398-01 12 02;
2334;2100;—»ﬂÃ.00398-01 12 03;
2335;2101;—»ﬂÃ.00398-01 12 04;
2336;2102;—»ﬂÃ.00398-01 12 05;
2337;2103;—»ﬂÃ.00398-01 12 06 ;
2338;2104;—»ﬂÃ.00398-01 12 07;
2339;2105;—»ﬂÃ.00398-01 12 08;
2340;2106;—»ﬂÃ.00398-01 12 09;
2341;2107;—»ﬂÃ.00398-01 12 10;
2342;2108;—»ﬂÃ.00651-01 12 01;
2343;2109;—»ﬂÃ.00651-01 12 02;
2344;2110;—»ﬂÃ.00651-01 12 06;
2345;2111;—»ﬂÃ.00651-01 12 07;
2346;2112;—»ﬂÃ.00651-01 12 09;
2347;2113;—»ﬂÃ.00651-01 12 10;
2348;2114;—»ﬂÃ.00651-01 12 13;
2349;2115;—»ﬂÃ.00651-01 12 20;
2351;2116;—»ﬂÃ.00651-01 12 05;
2352;2117;—»ﬂÃ.00651-01 12 15;
2353;2118;—»ﬂÃ.00651-01 12 16;
2354;2119;—»ﬂÃ.00651-01 12 17;
2355;2120;—»ﬂÃ.00651-01 12 18;
2356;2121;—»ﬂÃ.00651-01 12 19;
2357;2122;—»ﬂÃ.00397-01 Ã;
2358;2123;—»ﬂÃ.00656-01 12 01;
2359;2124;—»ﬂÃ.00777-01 12;
2360;2125;—»ﬂÃ.00778-01 12;
2361;2126;—»ﬂÃ.00207-01 12 01;
2364;2127;—»ﬂÃ.00207-01 12 02;
2365;2128;—»ﬂÃ.00207-01 12 03;
2366;2129;—»ﬂÃ.00207-01 12 04;
2367;2130;—»ﬂÃ.00037-01 Ã;5
2368;2131;—»ﬂÃ.00654-01 12 15;
2369;2132;—»ﬂÃ.00654-01 12 17;
2370;2133;—»ﬂÃ.00654-01 12 18;
2371;2134;—»ﬂÃ.00654-01 12 19;
2372;2135;—»ﬂÃ.00654-01 12 20;
2373;2136;—»ﬂÃ.00654-01 12 21;
2374;2137;—»ﬂÃ.00654-01 12 22;
2377;2140;ﬂ»∆Ã.00518-01 Ã;
2378;2141;ﬂ»∆Ã.00518-01 12 01;
2379;2142;ﬂ»∆Ã.00518-01 12 02;
2380;2143;ﬂ»∆Ã.00518-01 12 03;
2381;2144;ﬂ»∆Ã.00518-01 12 04;
2382;2145;ﬂ»∆Ã.00518-01 12 05;
2383;2146;—»ﬂÃ.00629-01 12 01;
2384;2147;—»ﬂÃ.00629-01 12 02;
2385;2148;—»ﬂÃ.00629-01 12 03;
2386;2149;—»ﬂÃ.00629-01 12 04;
2387;2150;—»ﬂÃ.00629-01 12 05;
2388;2151;—»ﬂÃ.00629-01 12 14;
2389;2152;—»ﬂÃ.00629-01 12 15;
2390;2153;—»ﬂÃ.00629-01 12 16;
2391;2154;—»ﬂÃ.00629-01 12 17;
2392;2155;—»ﬂÃ.00629-01 12 18;
2394;2156;ﬂ»∆Ã.00517-01 Ã;
2395;2157;ﬂ»∆Ã.00517-01 12;
2397;2158;—»ﬂÃ.00630-01 12 01;
2398;2159;—»ﬂÃ.00630-01 12 02;
2399;2160;—»ﬂÃ.00630-01 12 04;
2400;2161;—»ﬂÃ.00630-01 12 05;
2401;2162;—»ﬂÃ.00630-01 12 06;
2402;2163;—»ﬂÃ.00630-01 12 07;
2403;2164;—»ﬂÃ.00298-01 12 01;
2404;2165;—»ﬂÃ.00298-01 12 02;
2405;2166;—»ﬂÃ.00298-01 12 03;
2406;2167;—»ﬂÃ.00298-01 12 04;
2407;2168;—»ﬂÃ.00051-01 Ã;
2408;2209;—»ﬂÃ.00426-01 12 70;
2409;2210;—»ﬂÃ.00426-01 12 71;
2410;2211;—»ﬂÃ.00426-01 12 72;
2411;2212;—»ﬂÃ.00426-01 12 73;
2412;2213;—»ﬂÃ.00426-01 12 74;
2413;2214;—»ﬂÃ.00426-01 12 75;
2414;2215;—»ﬂÃ.00426-01 12 76;
2415;2216;—»ﬂÃ.00426-01 12 77;
2416;2217;—»ﬂÃ.00426-01 12 78;
2417;2218;—»ﬂÃ.00426-01 12 79;
2418;2219;—»ﬂÃ.00426-01 12 80;
2419;2220;—»ﬂÃ.00426-01 12 81;
2420;2221;—»ﬂÃ.00426-01 12 82;
2421;2222;—»ﬂÃ.00426-01 12 83;
2422;2223;—»ﬂÃ.00426-01 12 84;
2423;2224;—»ﬂÃ.00426-01 12 85;
2424;2225;—»ﬂÃ.00426-01 12 86;
2425;2226;—»ﬂÃ.00426-01 12 87;
2426;2169;—»ﬂÃ.00426-01 12 01;
2427;2170;—»ﬂÃ.00426-01 12 02;
2428;2171;—»ﬂÃ.00426-01 12 03;
2429;2172;—»ﬂÃ.00426-01 12 04;
2430;2173;—»ﬂÃ.00426-01 12 05;
2431;2174;—»ﬂÃ.00426-01 12 06;
2432;2175;—»ﬂÃ.00426-01 12 07;
2433;2176;—»ﬂÃ.00426-01 12 10;
2434;2177;—»ﬂÃ.00426-01 12 11;
2435;2178;—»ﬂÃ.00426-01 12 12;
2436;2179;—»ﬂÃ.00426-01 12 13;
2437;2180;—»ﬂÃ.00426-01 12 20;
2438;2181;—»ﬂÃ.00426-01 12 21;
2439;2182;—»ﬂÃ.00426-01 12 22;
2440;2183;—»ﬂÃ.00426-01 12 23;
2441;2184;—»ﬂÃ.00426-01 12 24;
